40	18	39	16.5	374257599	Salamandrina_terdigitata
44	-6	42.30962	-7.23209	506493224	Rana_iberica
44	-6	42.30962	-7.23209	506493226	Rana_iberica
44	-6	42.30962	-7.23209	506493228	Rana_iberica
44	-6	42.30962	-7.23209	506493230	Rana_iberica
44	-6	42.30962	-7.23209	506493232	Rana_iberica
44	-6	42.30962	-7.23209	506493234	Rana_iberica
44	-6	42.30962	-7.23209	506493236	Rana_iberica
44	-6	42.30962	-7.23209	506493238	Rana_iberica
44	-6	42.26423	-6.79333	506493240	Rana_iberica
44	-6	42.63333	-7.15	506493242	Rana_iberica
44	-6	42.63333	-7.15	506493244	Rana_iberica
44	-6	42.63333	-7.15	506493246	Rana_iberica
44	-6	42.63333	-7.15	506493248	Rana_iberica
44	-6	42.63333	-7.15	506493250	Rana_iberica
44	-6	42.63333	-7.15	506493252	Rana_iberica
24	-82	22.31667	-80	341958330	Eleutherodactylus_varleyi
24	-82	22.31667	-80	341958332	Eleutherodactylus_varleyi
-8	106	-6.59444	106.78917	156563519	Fejervarya_limnocharis
-8	106	-7.1399	106.7202	156563521	Fejervarya_limnocharis
44	-2	43.06667	-3.71667	41327528	Discoglossus_jeanneae
44	-2	42.56898	-0.54987	5814196	Discoglossus_jeanneae
48	10	47.1275	10.26372	37542248	Salamandra_atra
48	10	47.05048	8.30635	37542258	Salamandra_atra
48	10	46.71405	8.26555	37542260	Salamandra_atra
48	10	46.06003	9.55025	37542262	Salamandra_atra
48	10	46.71405	8.26555	37542272	Salamandra_atra
8	-70	9.70269	-70.11347	98374821	Aromobates_nocturnus
8	-70	9.70269	-70.11347	98374825	Aromobates_nocturnus
48	26	49.91845	25.46866	506493928	Rana_temporaria
48	26	48.37677	25.74664	506494306	Rana_temporaria
48	26	48.37677	25.74664	506494308	Rana_temporaria
48	26	48.37677	25.74664	506494310	Rana_temporaria
48	26	48.37677	25.74664	506494312	Rana_temporaria
48	26	48.37677	25.74664	506494314	Rana_temporaria
48	26	48.37677	25.74664	506494316	Rana_temporaria
48	26	48.37677	25.74664	506494318	Rana_temporaria
48	26	48.37677	25.74664	506494320	Rana_temporaria
44	-10	43.14763	-8.04912	254847498	Rana_temporaria
44	-10	43.25	-8.16667	254847504	Rana_temporaria
44	-10	43.23469	-8.01705	254847512	Rana_temporaria
44	-10	43.2	-8.75	254847516	Rana_temporaria
44	-10	43.14763	-8.04912	254847522	Rana_temporaria
44	-10	43.14763	-8.04912	254847526	Rana_temporaria
44	-10	42.94033	-8.97187	254847528	Rana_temporaria
44	-10	43.67971	-8.02088	254847532	Rana_temporaria
44	-10	43.14763	-8.04912	254847534	Rana_temporaria
44	-10	43.2	-8.75	254847538	Rana_temporaria
44	-10	43.20742	-8.1555	254847540	Rana_temporaria
44	-10	43.29199	-8.15721	254847544	Rana_temporaria
44	-10	43.2	-8.75	254847548	Rana_temporaria
44	-10	43.67971	-8.02088	254847552	Rana_temporaria
44	-10	43.03306	-8.80925	254847554	Rana_temporaria
44	-10	43.29199	-8.15721	254847556	Rana_temporaria
44	-10	43.25	-8.16667	254847560	Rana_temporaria
44	-10	43.23469	-8.01705	254847562	Rana_temporaria
44	-10	42.94033	-8.97187	254847564	Rana_temporaria
44	-10	43.213	-8.69104	254847566	Rana_temporaria
44	-10	43.2	-8.75	254847572	Rana_temporaria
44	-10	42.94033	-8.97187	254847574	Rana_temporaria
44	-10	43.03306	-8.80925	254847578	Rana_temporaria
44	-10	42.94033	-8.97187	254847580	Rana_temporaria
44	-10	43.67971	-8.02088	254847582	Rana_temporaria
36	134	35.02107	135.75385	283131488	Cynops_pyrrhogaster
36	134	34.50065	135.60211	469663075	Cynops_pyrrhogaster
36	134	35.08333	135.78333	469663135	Cynops_pyrrhogaster
36	134	35.02107	135.75385	469663138	Cynops_pyrrhogaster
36	134	34.21667	133.18333	469663156	Cynops_pyrrhogaster
36	134	34.85588	135.54998	469663165	Cynops_pyrrhogaster
36	134	34.90204	133.81018	469663177	Cynops_pyrrhogaster
36	134	35.04419	134.23052	469663180	Cynops_pyrrhogaster
36	134	35.5	134.23333	469663186	Cynops_pyrrhogaster
36	134	35.5	134.23333	469663189	Cynops_pyrrhogaster
36	134	35.38333	134.81667	469663192	Cynops_pyrrhogaster
36	134	35.5	134.23333	469663195	Cynops_pyrrhogaster
36	134	35.08333	135.78333	469663201	Cynops_pyrrhogaster
36	134	35.04419	134.23052	469663204	Cynops_pyrrhogaster
36	134	35.5	134.23333	469663207	Cynops_pyrrhogaster
36	134	35.43333	133.33333	469663210	Cynops_pyrrhogaster
36	134	34.6913	135.183	469663216	Cynops_pyrrhogaster
36	134	34.81667	134.7	469663219	Cynops_pyrrhogaster
36	134	36.25	133.25	469663222	Cynops_pyrrhogaster
36	134	34.66167	133.935	469663225	Cynops_pyrrhogaster
36	134	34.66167	133.935	469663228	Cynops_pyrrhogaster
36	134	35.5	134.23333	469663231	Cynops_pyrrhogaster
36	134	34.35	132.33333	469663237	Cynops_pyrrhogaster
36	134	35.04419	134.23052	469663240	Cynops_pyrrhogaster
36	134	35.00856	132.2257	469663243	Cynops_pyrrhogaster
36	134	34.21667	133.18333	469663306	Cynops_pyrrhogaster
36	134	34.01196	135.76474	469663312	Cynops_pyrrhogaster
-8	-62	-7.6	-60.36667	98374665	Ameerega_hahneli
-8	-62	-7.6	-60.36667	98374675	Ameerega_hahneli
-8	-62	-7.6	-60.36667	98374677	Ameerega_hahneli
-8	-62	-7.6	-60.36667	98374959	Ameerega_hahneli
36	10	34.425	8.78417	207365937	Discoglossus_pictus
36	10	36.95442	8.75801	38016988	Discoglossus_pictus
36	10	36.95442	8.75801	38016990	Discoglossus_pictus
56	6	54.18213	7.88458	506493820	Rana_temporaria
56	6	54.18213	7.88458	506493822	Rana_temporaria
56	6	54.18213	7.88458	506493824	Rana_temporaria
56	6	54.18213	7.88458	506493826	Rana_temporaria
56	6	54.18213	7.88458	506493828	Rana_temporaria
68	170	67.5	172	407029683	Salamandrella_keyserlingii
68	170	67.5	172	56684298	Salamandrella_keyserlingii
68	170	67.5	172	56684300	Salamandrella_keyserlingii
68	170	67.5	172	56684328	Salamandrella_keyserlingii
40	46	41.99142	45.02782	16588893	Rana_macrocnemis
40	46	41.69411	44.83368	16588895	Rana_macrocnemis
40	46	41.5946	44.08909	16588903	Rana_macrocnemis
40	46	41.69411	44.83368	16588911	Rana_macrocnemis
40	46	41.5946	44.08909	16588919	Rana_macrocnemis
40	46	41.5946	44.08909	16588927	Rana_macrocnemis
40	46	41.69411	44.83368	16588937	Rana_macrocnemis
40	46	41.90593	44.09823	16588939	Rana_macrocnemis
40	46	41.5946	44.08909	16588961	Rana_macrocnemis
48	18	46.24861	16.86667	506492428	Rana_dalmatina
48	18	46.24861	16.86667	506492430	Rana_dalmatina
48	18	46.24861	16.86667	506492432	Rana_dalmatina
48	18	46.24861	16.86667	506492434	Rana_dalmatina
48	18	46.24861	16.86667	506492436	Rana_dalmatina
48	18	46.24861	16.86667	506492438	Rana_dalmatina
48	18	46.24861	16.86667	506492440	Rana_dalmatina
48	18	46.24861	16.86667	506492442	Rana_dalmatina
48	18	46.24861	16.86667	506492444	Rana_dalmatina
48	18	46.24861	16.86667	506492446	Rana_dalmatina
48	18	46.24861	16.86667	506492448	Rana_dalmatina
48	18	47.83333	16.75	506492928	Rana_dalmatina
48	18	47.83333	16.75	506492930	Rana_dalmatina
48	18	47.83333	16.75	506492932	Rana_dalmatina
48	14	49.75	15	158025050	Triturus_cristatus
48	14	49.75	15	158025052	Triturus_cristatus
48	14	49.75	15	158025054	Triturus_cristatus
48	14	49.75	15	158025056	Triturus_cristatus
48	14	49.75	15	158025058	Triturus_cristatus
48	14	49.75	15	158025060	Triturus_cristatus
48	14	49.75	15	158025062	Triturus_cristatus
48	14	49.75	15	158025064	Triturus_cristatus
48	14	49.75	15	158025066	Triturus_cristatus
48	14	49.75	15	158025068	Triturus_cristatus
48	14	49.75	15	158025070	Triturus_cristatus
48	14	49.75	15	158025072	Triturus_cristatus
48	14	49.75	15	158025074	Triturus_cristatus
48	14	49.75	15	158025076	Triturus_cristatus
48	14	49.75	15	158025078	Triturus_cristatus
48	14	49.75	15	158025080	Triturus_cristatus
48	14	49.75	15	158025082	Triturus_cristatus
48	14	49.75	15	158025084	Triturus_cristatus
48	14	49.75	15	158025088	Triturus_cristatus
48	14	49.75	15	158025090	Triturus_cristatus
48	14	49.75	15	158025092	Triturus_cristatus
48	14	49.75	15	158025094	Triturus_cristatus
48	14	49.75	15	158025098	Triturus_cristatus
48	14	49.75	15	158025100	Triturus_cristatus
48	14	49.75	15	158025102	Triturus_cristatus
48	14	49.75	15	158025104	Triturus_cristatus
48	14	49.75	15	158025106	Triturus_cristatus
48	14	49.75	15	158025108	Triturus_cristatus
48	14	49.75	15	158025110	Triturus_cristatus
48	14	49.75	15	158025112	Triturus_cristatus
-20	50	-18.93333	48.41667	238819818	Guibemantis_liber
-20	50	-18.93333	48.41667	407971822	Guibemantis_liber
4	102	3.1412	101.68653	156563523	Fejervarya_limnocharis
4	102	3.1412	101.68653	156563525	Fejervarya_limnocharis
4	102	3.1412	101.68653	156563527	Fejervarya_limnocharis
4	102	3.1412	101.68653	281181900	Fejervarya_limnocharis
4	102	3.1412	101.68653	281181902	Fejervarya_limnocharis
-20	-46	-20.68293	-46.331	302028676	Phyllomedusa_burmeisteri
-20	-46	-18	-44	302028678	Phyllomedusa_burmeisteri
52	6	50.9919	6.17917	124301928	Bombina_variegata
52	6	50.9919	6.17917	124301930	Bombina_variegata
52	6	50.9919	6.17917	124301932	Bombina_variegata
52	6	50.9919	6.17917	124301934	Bombina_variegata
24	90	24.75636	90.40646	186942612	Euphlyctis_cyanophlyctis
24	90	24.75636	90.40646	186942614	Euphlyctis_cyanophlyctis
24	90	24.75636	90.40646	186942616	Euphlyctis_cyanophlyctis
24	90	24.75636	90.40646	186942618	Euphlyctis_cyanophlyctis
24	90	24.75636	90.40646	186942620	Euphlyctis_cyanophlyctis
24	90	24.75636	90.40646	186942622	Euphlyctis_cyanophlyctis
24	90	25.01881	90.01751	186942624	Euphlyctis_cyanophlyctis
32	134	33.58589	133.50709	206597075	Onychodactylus_japonicus
32	134	33.91667	133.18333	206597077	Onychodactylus_japonicus
32	134	33.91667	133.18333	206597079	Onychodactylus_japonicus
32	134	33.91667	133.18333	206597081	Onychodactylus_japonicus
32	134	33.91667	133.18333	206597083	Onychodactylus_japonicus
32	134	33.91667	133.18333	206597085	Onychodactylus_japonicus
-20	-58	-19.00917	-57.65333	302028724	Phyllomedusa_sauvagii
-20	-58	-20.91043	-56.3386	302028728	Phyllomedusa_sauvagii
44	14	43.84461	12.45542	222709003	Speleomantes_flavus
44	14	43.84461	12.45542	222709005	Speleomantes_flavus
44	14	43.84461	12.45542	222709007	Speleomantes_flavus
16	106	16.54531	104.72351	310941419	Hoplobatrachus_rugulosus
16	106	17.16116	104.14725	310941435	Hoplobatrachus_rugulosus
16	106	15.23844	104.84866	310941441	Hoplobatrachus_rugulosus
16	106	15.23844	104.84866	310941443	Hoplobatrachus_rugulosus
-28	-62	-29.4593	-60.21261	302028662	Phyllomedusa_azurea
-28	-62	-27.14102	-61.31382	302028664	Phyllomedusa_azurea
-20	-54	-18.63739	-53.27361	307242554	Oophaga_pumilio
-20	-54	-18.63739	-53.27361	307242556	Oophaga_pumilio
-20	-54	-18.63739	-53.27361	307242558	Oophaga_pumilio
-20	-54	-18.63739	-53.27361	307242560	Oophaga_pumilio
-20	-54	-18.63739	-53.27361	307242562	Oophaga_pumilio
-20	-54	-18.63739	-53.27361	307242564	Oophaga_pumilio
-20	-54	-18.63739	-53.27361	307242566	Oophaga_pumilio
-20	-54	-18.63739	-53.27361	307242568	Oophaga_pumilio
-20	-54	-18.63739	-53.27361	307242570	Oophaga_pumilio
-20	-54	-18.63739	-53.27361	307242572	Oophaga_pumilio
-20	-54	-18.63739	-53.27361	307242574	Oophaga_pumilio
-20	-54	-18.63739	-53.27361	307242576	Oophaga_pumilio
-20	-54	-18.63739	-53.27361	307242578	Oophaga_pumilio
-20	-54	-18.63739	-53.27361	307242580	Oophaga_pumilio
-24	-46	-24.01487	-47.62583	359357438	Proceratophrys_boiei
-24	-46	-23.41416	-46.59992	359357448	Proceratophrys_boiei
-24	-46	-23.41416	-46.59992	359357450	Proceratophrys_boiei
-24	-46	-23.41416	-46.59992	359357452	Proceratophrys_boiei
-24	-46	-23.41416	-46.59992	359357454	Proceratophrys_boiei
-24	-46	-23.42205	-45.86813	359357456	Proceratophrys_boiei
-24	-46	-23.80789	-47.43506	359357458	Proceratophrys_boiei
-24	-46	-23.80789	-47.43506	359357460	Proceratophrys_boiei
-24	-46	-23.80789	-47.43506	359357462	Proceratophrys_boiei
-24	-46	-23.80789	-47.43506	359357464	Proceratophrys_boiei
-24	-46	-23.80789	-47.43506	359357466	Proceratophrys_boiei
-24	-46	-23.9586	-47.01366	359357468	Proceratophrys_boiei
-24	-46	-23.9586	-47.01366	359357470	Proceratophrys_boiei
-24	-46	-23.68778	-47.02167	359357474	Proceratophrys_boiei
-24	-46	-23.68778	-47.02167	359357476	Proceratophrys_boiei
-24	-46	-23.68778	-47.02167	359357478	Proceratophrys_boiei
-24	-46	-23.68778	-47.02167	359357480	Proceratophrys_boiei
-24	-46	-23.68778	-47.02167	359357482	Proceratophrys_boiei
-24	-46	-23.68778	-47.02167	359357484	Proceratophrys_boiei
-24	-46	-23.68778	-47.02167	359357486	Proceratophrys_boiei
-24	-46	-23.28154	-45.71217	359357490	Proceratophrys_boiei
-24	-46	-23.41416	-46.59992	359357492	Proceratophrys_boiei
-24	-46	-23.41416	-46.59992	359357494	Proceratophrys_boiei
-24	-46	-23.41416	-46.59992	359357496	Proceratophrys_boiei
-24	-46	-23.28154	-45.71217	359357498	Proceratophrys_boiei
-24	-46	-23.28154	-45.71217	359357500	Proceratophrys_boiei
-24	-46	-23.35028	-47.68861	359357502	Proceratophrys_boiei
-24	-46	-23.35028	-47.68861	359357504	Proceratophrys_boiei
-24	-46	-23.35028	-47.68861	359357506	Proceratophrys_boiei
-24	-46	-23.35028	-47.68861	359357508	Proceratophrys_boiei
-24	-46	-23.35028	-47.68861	359357510	Proceratophrys_boiei
-24	-46	-23.26061	-45.22724	359357514	Proceratophrys_boiei
-24	-46	-23.26061	-45.22724	359357516	Proceratophrys_boiei
-24	-46	-22.79065	-46.07841	359357520	Proceratophrys_boiei
-24	-46	-22.79065	-46.07841	359357522	Proceratophrys_boiei
-24	-46	-22.82143	-45.69968	359357524	Proceratophrys_boiei
-24	-46	-23.26061	-45.22724	359357526	Proceratophrys_boiei
-24	-46	-22.82143	-45.69968	359357528	Proceratophrys_boiei
-24	-46	-23.81306	-47.71639	359357530	Proceratophrys_boiei
-24	-46	-22.21592	-45.2882	359357532	Proceratophrys_boiei
-24	-46	-23.26061	-45.22724	359357542	Proceratophrys_boiei
-24	-46	-23.64889	-46.85222	359357550	Proceratophrys_boiei
40	122	41.1	122.39	305377047	Hynobius_leechii
40	122	41.1	122.39	34419852	Hynobius_leechii
40	122	41.1	122.39	35286625	Hynobius_leechii
40	122	41.1	122.39	35286627	Hynobius_leechii
40	122	41.1	122.39	35286652	Hynobius_leechii
40	122	41.1	122.39	35286654	Hynobius_leechii
40	122	41.1	122.39	35286656	Hynobius_leechii
40	122	41.1	122.39	35286658	Hynobius_leechii
40	122	41.1	122.39	35286660	Hynobius_leechii
-44	-70	-43.18492	-71.86722	407258495	Alsodes_gargola
-44	-70	-43.18492	-71.86722	407258497	Alsodes_gargola
-44	-70	-43.18492	-71.86722	407258499	Alsodes_gargola
-44	-70	-43.18492	-71.86722	407258501	Alsodes_gargola
-44	-70	-43.08333	-71.41667	407258503	Alsodes_gargola
44	46	42.183000	47.583000	393887338	Hyla_orientalis
44	46	43.633000	46.417000	393887427	Hyla_orientalis
16	-86	15.319440	-85.291670	160905264	Craugastor_fitzingeri
16	-86	14.733330	-85.166670	86200826	Craugastor_fitzingeri
16	-86	14.733330	-85.166670	86200828	Craugastor_fitzingeri
44	-6	43.44527	-7.15939	28883291	Salamandra_salamandra
44	-6	43.44527	-7.15939	28883293	Salamandra_salamandra
44	-6	43.44527	-7.15939	28883295	Salamandra_salamandra
44	-6	43.12398	-7.0679	28883297	Salamandra_salamandra
44	-6	43.00992	-7.55602	28883299	Salamandra_salamandra
44	-6	43.00992	-7.55602	28883301	Salamandra_salamandra
44	-6	42.87601	-6.4315	28883323	Salamandra_salamandra
44	-6	42.87601	-6.4315	28883325	Salamandra_salamandra
44	-6	42.78526	-6.61251	28883327	Salamandra_salamandra
44	-6	42.78526	-6.61251	28883329	Salamandra_salamandra
44	-6	42.78526	-6.61251	28883331	Salamandra_salamandra
44	-6	42.93932	-6.31943	28883333	Salamandra_salamandra
44	-6	43.05541	-5.32562	28883335	Salamandra_salamandra
44	-6	43.05541	-5.32562	28883337	Salamandra_salamandra
44	-6	43.05541	-5.32562	28883339	Salamandra_salamandra
44	-6	43.03075	-5.26837	28883345	Salamandra_salamandra
44	-6	43.31919	-5.93476	28883381	Salamandra_salamandra
44	-6	43.31919	-5.93476	28883383	Salamandra_salamandra
44	-6	43.31919	-5.93476	28883385	Salamandra_salamandra
44	-6	43.54343	-6.53986	28883387	Salamandra_salamandra
44	-6	43.36029	-5.84476	28883389	Salamandra_salamandra
44	-6	43.36029	-5.84476	28883391	Salamandra_salamandra
44	-6	43.36029	-5.84476	28883393	Salamandra_salamandra
44	-6	43.36029	-5.84476	28883395	Salamandra_salamandra
44	-6	43.31919	-5.93476	28883397	Salamandra_salamandra
-16	-70	-14.8	-69.08333	307827149	Telmatobius_sanborni
-16	-70	-14.8	-69.08333	307827151	Telmatobius_sanborni
56	-6	57.900000	-5.150000	482680204	Rana_temporaria
56	-6	57.900000	-5.150000	482680206	Rana_temporaria
56	-6	56.570000	-4.880000	482680208	Rana_temporaria
56	-6	55.970000	-4.050000	482680210	Rana_temporaria
56	-6	56.190000	-4.650000	482680214	Rana_temporaria
56	-6	56.540000	-4.230000	482680216	Rana_temporaria
56	-6	56.400000	-4.750000	482680218	Rana_temporaria
56	-6	57.340000	-4.530000	482680220	Rana_temporaria
56	-6	56.570000	-4.880000	482680222	Rana_temporaria
56	-6	55.970000	-4.050000	482680226	Rana_temporaria
56	-6	55.890000	-4.070000	482680228	Rana_temporaria
56	-6	57.340000	-4.530000	482680230	Rana_temporaria
56	-6	56.200000	-4.670000	482680232	Rana_temporaria
56	-6	56.200000	-4.670000	482680234	Rana_temporaria
56	-6	56.500000	-4.250000	482680236	Rana_temporaria
56	-6	56.490000	-4.500000	482680238	Rana_temporaria
56	-6	56.740000	-5.030000	482680240	Rana_temporaria
56	-6	56.740000	-5.030000	482680244	Rana_temporaria
56	-6	56.740000	-5.030000	482680248	Rana_temporaria
56	-6	55.890000	-4.070000	482680252	Rana_temporaria
56	-6	56.570000	-4.880000	482680254	Rana_temporaria
56	-6	56.400000	-4.750000	482680258	Rana_temporaria
56	-6	56.540000	-4.230000	482680260	Rana_temporaria
56	-6	56.540000	-4.230000	482680262	Rana_temporaria
56	-6	56.190000	-4.650000	482680264	Rana_temporaria
56	-6	56.400000	-4.750000	482680266	Rana_temporaria
56	-6	55.890000	-4.070000	482680268	Rana_temporaria
56	-6	57.740000	-4.360000	482680270	Rana_temporaria
56	-6	56.200000	-4.670000	482680272	Rana_temporaria
56	-6	57.340000	-4.530000	482680274	Rana_temporaria
56	-6	56.190000	-4.650000	482680276	Rana_temporaria
56	-6	57.900000	-5.150000	482680280	Rana_temporaria
56	-6	54.4	-5.88333	506493400	Rana_temporaria
56	-6	54.4	-5.88333	506493402	Rana_temporaria
56	-6	54.4	-5.88333	506493404	Rana_temporaria
52	10	52.53471	10.8902	506494528	Rana_arvalis
52	10	52.53471	10.8902	506494530	Rana_arvalis
52	10	52.53471	10.8902	506494532	Rana_arvalis
52	10	52.53471	10.8902	506494534	Rana_arvalis
52	10	52.53471	10.8902	506494536	Rana_arvalis
52	10	52.53471	10.8902	506494538	Rana_arvalis
52	10	52.53471	10.8902	506494540	Rana_arvalis
52	10	52.53471	10.8902	506494542	Rana_arvalis
52	10	52.53471	10.8902	506494544	Rana_arvalis
52	10	52.53471	10.8902	506494546	Rana_arvalis
52	10	52.53471	10.8902	506494548	Rana_arvalis
52	10	52.53471	10.8902	506494550	Rana_arvalis
52	10	52.53471	10.8902	506494552	Rana_arvalis
52	10	52.53471	10.8902	506494554	Rana_arvalis
52	10	52.53471	10.8902	506494556	Rana_arvalis
52	10	52.53471	10.8902	506494558	Rana_arvalis
52	10	52.53471	10.8902	506494560	Rana_arvalis
52	10	52.53471	10.8902	506494562	Rana_arvalis
40	26	41.75842	26.60232	362798820	Pelophylax_ridibundus
40	26	40.89	26.90111	362798825	Pelophylax_ridibundus
36	-82	35.201944	-83.089167	125380703	Plethodon_metcalfi
36	-82	35.55605	-82.98224	125380705	Plethodon_metcalfi
52	10	52.28424	11.11532	506492536	Rana_dalmatina
52	10	52.28424	11.11532	506492538	Rana_dalmatina
52	10	52.28424	11.11532	506492540	Rana_dalmatina
52	10	52.22033	10.85466	506492736	Rana_dalmatina
52	10	52.22033	10.85466	506492738	Rana_dalmatina
52	10	52.22033	10.85466	506492740	Rana_dalmatina
52	10	52.22033	10.85466	506492742	Rana_dalmatina
52	10	52.22033	10.85466	506492744	Rana_dalmatina
52	10	52.22033	10.85466	506492746	Rana_dalmatina
52	10	52.22033	10.85466	506492748	Rana_dalmatina
52	10	52.22033	10.85466	506492750	Rana_dalmatina
52	10	52.22033	10.85466	506492752	Rana_dalmatina
52	10	52.22033	10.85466	506492754	Rana_dalmatina
52	10	52.22033	10.85466	506492756	Rana_dalmatina
52	10	52.22033	10.85466	506492758	Rana_dalmatina
52	10	52.22033	10.85466	506492760	Rana_dalmatina
52	10	52.22033	10.85466	506492762	Rana_dalmatina
52	10	52.22033	10.85466	506492764	Rana_dalmatina
52	10	52.22033	10.85466	506492766	Rana_dalmatina
52	10	52.22033	10.85466	506492768	Rana_dalmatina
52	10	52.22338	10.56653	506492854	Rana_dalmatina
52	10	52.22338	10.56653	506492856	Rana_dalmatina
52	10	52.22338	10.56653	506492858	Rana_dalmatina
52	10	52.22338	10.56653	506492860	Rana_dalmatina
52	10	52.22338	10.56653	506492862	Rana_dalmatina
52	10	52.22338	10.56653	506492864	Rana_dalmatina
52	10	52.22338	10.56653	506492866	Rana_dalmatina
52	10	53.17679	9.88499	506493080	Rana_dalmatina
52	10	53.17679	9.88499	506493082	Rana_dalmatina
52	10	53.17679	9.88499	506493084	Rana_dalmatina
52	10	53.17679	9.88499	506493086	Rana_dalmatina
52	10	53.17679	9.88499	506493088	Rana_dalmatina
52	10	53.17679	9.88499	506493090	Rana_dalmatina
52	10	53.17679	9.88499	506493092	Rana_dalmatina
52	10	53.17679	9.88499	506493094	Rana_dalmatina
52	10	53.17679	9.88499	506493096	Rana_dalmatina
52	10	53.19711	9.97575	506493098	Rana_dalmatina
52	10	53.19711	9.97575	506493100	Rana_dalmatina
52	10	53.19711	9.97575	506493102	Rana_dalmatina
52	10	53.19711	9.97575	506493104	Rana_dalmatina
52	10	53.19711	9.97575	506493106	Rana_dalmatina
52	10	53.19711	9.97575	506493108	Rana_dalmatina
52	10	53.19711	9.97575	506493110	Rana_dalmatina
52	10	53.19711	9.97575	506493112	Rana_dalmatina
52	10	53.1644	9.96033	506493150	Rana_dalmatina
52	10	53.1644	9.96033	506493152	Rana_dalmatina
52	10	53.1644	9.96033	506493154	Rana_dalmatina
52	10	53.1644	9.96033	506493156	Rana_dalmatina
52	10	53.1644	9.96033	506493158	Rana_dalmatina
52	10	53.1644	9.96033	506493160	Rana_dalmatina
36	-118	37.25022	-119.75126	225302214	Batrachoseps_attenuatus
36	-118	37.25022	-119.75126	225302216	Batrachoseps_attenuatus
36	-118	37.25022	-119.75126	225302218	Batrachoseps_attenuatus
36	-118	37.25022	-119.75126	225302220	Batrachoseps_attenuatus
36	-118	37.25022	-119.75126	225302222	Batrachoseps_attenuatus
36	-118	37.25022	-119.75126	225302224	Batrachoseps_attenuatus
32	-90	31.84655	-91.65624	459354002	Plethodon_serratus
32	-90	31.84655	-91.65624	459354004	Plethodon_serratus
32	-90	31.84655	-91.65624	459354006	Plethodon_serratus
4	118	5.58333	116.08333	193784388	Meristogenys_kinabaluensis
4	118	5.58333	116.08333	193784390	Meristogenys_kinabaluensis
4	118	5.58333	116.08333	293330074	Meristogenys_kinabaluensis
32	-86	33.990000	-86.980000	187471762	Plethodon_glutinosus
32	-86	33.990000	-86.970000	187471764	Plethodon_glutinosus
32	-86	33.990000	-86.990000	187471774	Plethodon_glutinosus
32	-86	33.990000	-86.980000	187471776	Plethodon_glutinosus
4	-54	4	-53	161610925	Dendrobates_tinctorius
4	-54	4.31606	-52.13007	161610927	Dendrobates_tinctorius
4	-54	4.57779	-52.47225	161610935	Dendrobates_tinctorius
4	-54	4.31606	-52.13007	161610941	Dendrobates_tinctorius
4	-54	4	-53	161610957	Dendrobates_tinctorius
